sample.n,id.string,site,plot,rep,depth,treatment,date.collected,BD,MC60,MC25,WEPw,WEPd,LysedCellP,frac.1.KCL.Pi,frac.2b.NaOH.Po,frac.2a.NaOH.Pi,frac.3.HCl.Pi,frac.4.Residue.P,frac.TP,Ca.3051a,Mg.3051a,Al.3051a,Fe.3051a,P.3051a,frac.Error,frac.Po,frac.Pi,TP.ign,HCl.Pi,HCl.Po,LOI,POXC,APA,TC,TN,Ox.P,Ox.Al,Ox.Fe,Ox.Mn,Ox.PSR,Ox.SPSC,fracOx.Al,fracOx.Fe,fracOx.P,MM.Al,MM.Fe,MM.P,pH,clay,silt,sand,year.core.n.depth,core.n,core.ID,site.n,field.rep,site.name,rst.yr,cls.yr,sample.date,P.1MKCl,BD.sd,Ox/IP,notes.x,lon,lat,project.x,site.plot,count_n,count_y,count_c,count_h,count_obs,frac_farmed,last_yr_y,first_yr_n,last_yr_farmed,last_yr_range,1991...12,1992...13,1993...14,1994...15,1995...16,1996...17,1997...18,1998...19,1999...20,2000...21,2001...22,2002...23,2003...24,2004...25,2005...26,2006...27,2007...28,2008...29,2009...30,2010...31,2011...32,2012...33,2013...34,2014...35,2015...36,2016...37,2017...38,2018...39,2019...40,2020...41,...42,2020...43,2019...44,2018...45,2017...46,2016...47,2015...48,2014...49,2013...50,2012...51,2011...52,2010...53,2009...54,2008...55,2007...56,2006...57,2005...58,2004...59,2003...60,2002...61,2001...62,2000...63,1999...64,1998...65,1997...66,1996...67,1995...68,1994...69,1993...70,1992...71,1991...72,sample.type,project.y,smpl.date,smpl.yr,notes.y,YSF,na.rm,equipment,lon.x,lat.x,description,project,lon1,lat1,lon2,lat2,lon3,lat3,index,name,lon.y,lat.y,elevation,collection start,collection end,solution status,lateral rms,sample count,antenna height,prior,WFPS,HCl.PSR
NA,QU2.3.5 to 10,QuH,2,NA,5-10cm,CTRL,NA,0.9801881282621352,0.2614329268292683,NA,NA,1.1649484536082475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.6516170349029,441.0237966101694,562.6278204247335,0.08933717579250687,NA,NA,NA,NA,560.9953002786391,2044.6127250225366,3034.228103237782,170.96776240199588,0.13930225580647326,603.0660899274574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18c24.5-10cm,24,CTRL-3-3,3,3,Quesnell,na,2017,20180730,NA,NA,NA,NA,NA,NA,NA,QuH.2,4,5,0,0,9,0.5555555555555556,2009,2011,2009,2009-2011,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,y,NA,y,y,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,y,y,0,y,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,surface plots,SurfacePlots,20180907,2018.769165,Quesnel Holsteins,9.76916499999993,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,row crop,0.4066755406479799,0.10951180821232832
NA,KE.1.5 to 10,Ke,1,NA,5-10cm,CTRL,NA,0.8515575526090038,0.44001449800652415,NA,NA,1.303482587064677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1237.1192842942348,517.5087049180328,719.610579376202,0.09940357852882695,NA,NA,NA,NA,750.5462158307038,1786.3992186988228,2311.7466745557986,58.22827393113065,0.22533729352870613,319.9511900736603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18c25.5-10cm,25,CTRL-2-1,2,1,Ketcham,2010,2009,20180724,NA,NA,NA,NA,NA,NA,NA,Ke.1,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,intact cores,IC2018,20180724,2018.649042,Ketcham,15.649042000000009,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.5521159847972882,0.1553721922569512
NA,KE.1.5 to 10,Ke,1,NA,5-10cm,CTRL,NA,0.8515575526090038,0.44001449800652415,NA,NA,1.303482587064677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1237.1192842942348,517.5087049180328,719.610579376202,0.09940357852882695,NA,NA,NA,NA,750.5462158307038,1786.3992186988228,2311.7466745557986,58.22827393113065,0.22533729352870613,319.9511900736603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18c25.5-10cm,25,CTRL-2-1,2,1,Ketcham,2010,2009,20180724,NA,NA,NA,NA,NA,NA,NA,Ke.1,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,surface plots,SurfacePlots,20180907,2018.769165,Ketcham,15.76916499999993,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.5521159847972882,0.1553721922569512
NA,KE.2.5 to 10,Ke,1,NA,5-10cm,CTRL,NA,0.7382355754472012,0.46118233618233623,NA,NA,1.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218.0139211136886,572.1922277227723,645.8216933909164,0.09976798143851513,NA,NA,NA,NA,673.8706661800187,1476.363957219223,2132.000437678442,57.68545910434308,0.23436541710231543,275.5279402292832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18c26.5-10cm,26,CTRL-2-2,2,2,Ketcham,2010,2009,20180724,NA,NA,NA,NA,NA,NA,NA,Ke.1,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,intact cores,IC2018,20180724,2018.649042,Ketcham,15.649042000000009,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.47193168146531705,0.1990026823294403
NA,KE.2.5 to 10,Ke,1,NA,5-10cm,CTRL,NA,0.7382355754472012,0.46118233618233623,NA,NA,1.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1218.0139211136886,572.1922277227723,645.8216933909164,0.09976798143851513,NA,NA,NA,NA,673.8706661800187,1476.363957219223,2132.000437678442,57.68545910434308,0.23436541710231543,275.5279402292832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18c26.5-10cm,26,CTRL-2-2,2,2,Ketcham,2010,2009,20180724,NA,NA,NA,NA,NA,NA,NA,Ke.1,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,surface plots,SurfacePlots,20180907,2018.769165,Ketcham,15.76916499999993,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.47193168146531705,0.1990026823294403
NA,KE.3.5 to 10,Ke,1,NA,5-10cm,CTRL,NA,0.6883535898856256,0.48358315488936476,NA,NA,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210.3974706413728,565.6525,644.7449706413728,0.10569105691056922,NA,NA,NA,NA,767.3813539183683,1862.019964542575,2416.540804032497,66.33899460266824,0.2207908716610619,343.48699382650005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18c27.5-10cm,27,CTRL-2-3,2,3,Ketcham,2010,2009,20180724,NA,NA,NA,NA,NA,NA,NA,Ke.1,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,intact cores,IC2018,20180724,2018.649042,Ketcham,15.649042000000009,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.44968447282035456,0.16274946986207894
NA,KE.3.5 to 10,Ke,1,NA,5-10cm,CTRL,NA,0.6883535898856256,0.48358315488936476,NA,NA,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210.3974706413728,565.6525,644.7449706413728,0.10569105691056922,NA,NA,NA,NA,767.3813539183683,1862.019964542575,2416.540804032497,66.33899460266824,0.2207908716610619,343.48699382650005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18c27.5-10cm,27,CTRL-2-3,2,3,Ketcham,2010,2009,20180724,NA,NA,NA,NA,NA,NA,NA,Ke.1,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,surface plots,SurfacePlots,20180907,2018.769165,Ketcham,15.76916499999993,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.44968447282035456,0.16274946986207894
NA,NA,MuF,1,NA,0-10cm,CTRL,NA,0.6,0.43085097250760745,0.4205683355886333,0.41964525205648845,0.5367948717948718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.5,580.078125,432.421875,0.0942957746478874,NA,NA,NA,NA,512.8,1401.9999999999998,5760,171.6,0.10687173741886964,577.0323223143819,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180606,NA,0.05,0.8840188552188551,NA,NA,NA,NA,MuF.1,6,3,0,0,9,0.3333333333333333,2004,2006,2004,2004-2006,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,y,y,NA,n,NA,n,n,n,NA,NA,NA,NA,n,NA,NA,n,NA,NA,NA,0,0,n,0,0,n,0,0,0,0,n,n,n,0,n,0,y,y,0,0,0,y,0,0,0,0,0,0,0,0,surface plots,SurfacePlots,20180606,2018.516427,Munsen Flats,14.516427000000022,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.33417221770102234,0.12089305198406834
NA,NA,ThMB,1,NA,0-10cm,CTRL,NA,0.9617768000890305,0.2849216877311534,0.278827519379845,2.884805523702748,2.4424615384615387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1172.5,608.9204545454545,563.5795454545455,0.06253012048192746,NA,NA,NA,NA,735.6,1518,4900,237.99999999999997,0.16510343279673803,276.5820685909712,NA,NA,NA,NA,NA,4.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180614,NA,0.13651579598228267,1.208039563310628,NA,NA,NA,NA,ThMB.1,3,6,0,0,9,0.6666666666666666,2011,2015,2011,2011-2015,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,y,NA,y,y,NA,y,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,y,0,y,y,0,y,0,0,y,0,0,0,0,0,0,0,y,0,0,0,0,surface plots,SurfacePlots,20180614,2018.53833,Three Mile Bridge,7.538330000000087,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,row crop,0.430145926888511,0.13667055104078932
NA,NA,PoW,1,NA,0-10cm,CTRL,NA,0.5117255390406834,0.47704716184272034,0.48163942193792936,0.48245201069290666,0.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.5,437.90322580645153,509.59677419354847,0.11146144278606877,NA,NA,NA,NA,376.19999999999993,1085.9999999999998,3440,107.80000000000001,0.11938405432088814,339.52670482555425,NA,NA,NA,NA,NA,2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180621,NA,0.07685570201149806,0.8590939226519337,NA,NA,NA,NA,PoW.1,8,1,0,0,9,0.1111111111111111,1994,2003,1994,1994-2003,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,n,NA,n,NA,n,NA,NA,NA,0,0,n,0,n,0,n,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,y,0,0,0,surface plots,SurfacePlots,20180621,2018.557495,Pomainville WMA,24.557495000000017,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.3025386283763237,0.13896507840768094
NA,NA,Go,1,NA,0-10cm,CTRL,NA,0.414540724228689,0.5217435931373093,0.49009009009009014,0.5047522271890785,0.5940738916256159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860,367.5,1492.5,0.2970154436152573,NA,NA,NA,NA,999.7999999999998,5780,5300,222.00000000000003,0.1044698545560594,1173.1047244169304,NA,NA,NA,NA,NA,1.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180625,NA,0.03446183991890411,2.7205442176870744,NA,NA,NA,NA,Go.1,3,6,0,0,9,0.6666666666666666,2011,2015,2011,2011-2015,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,y,NA,y,y,NA,y,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,y,0,y,y,0,y,0,0,y,0,0,0,0,0,0,0,y,0,0,0,0,surface plots,SurfacePlots,20180625,2018.568446,Goodriche,7.5684459999999945,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.25639139064540195,0.038400351619675775
NA,NA,Ro,1,NA,0-10cm,CTRL,NA,0.6107770943003538,0.43604675394228026,0.44219066937119683,0.3659432530113734,0.7057611940298508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.49999999999994,181.24999999999997,116.24999999999997,0.1280199998254183,NA,NA,NA,NA,468.3999999999999,1790,4866.666666666667,743.3333333333334,0.0986264559577988,609.9363167607117,NA,NA,NA,NA,NA,1.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180628,NA,0.047381016715425404,2.5842758620689654,NA,NA,NA,NA,Ro.1,8,1,0,0,9,0.1111111111111111,1994,2003,1994,1994-2003,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,y,0,0,0,surface plots,SurfacePlots,20180628,2018.57666,Roche,24.576659999999947,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.3460963128700088,0.03816405880092022
NA,NA,QuH,1,NA,0-10cm,CTRL,NA,0.1513120427534292,0.6813415616150572,0.671033119130005,1.0136370457542314,0.68705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1185,212.06896551724142,972.9310344827586,0.3578371518671337,NA,NA,NA,NA,477.4,2400,5820,110.2,0.07986828565548466,879.9113005621859,NA,NA,NA,NA,NA,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180712,NA,0.07419341256857849,2.251154471544715,NA,NA,NA,NA,QuH.1,8,1,0,0,9,0.1111111111111111,1993,2003,1993,1993-2003,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,y,0,0,surface plots,SurfacePlots,20180712,2018.616188,Quesnel Holsteins,25.616187999999966,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.10933827710849393,0.03547881172307115
NA,NA,PoW,2,NA,0-10cm,CTRL,NA,0.6852550625977317,0.31517934402537046,0.31632653061224497,2.2187923892492134,2.6686157635467986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927.5,408.75000000000006,518.75,0.08075966322234937,NA,NA,NA,NA,477.59999999999997,875.9999999999999,3640,256,0.1581049766432486,208.70013039997042,NA,NA,NA,NA,NA,4.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180712,NA,0.10116217412842712,1.1684403669724768,NA,NA,NA,NA,PoW.2,8,1,0,0,9,0.1111111111111111,1994,2003,1994,1994-2003,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,y,0,0,0,surface plots,SurfacePlots,20180712,2018.616188,Pomainville WMA,24.616187999999966,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.2913061782582939,0.13531283333946373
NA,NA,Za,1,NA,0-10cm,CTRL,NA,0.29876963799622436,0.6174666384865762,0.5810505961972284,2.5524494401756623,3.0757341286164817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482.5,512.0689655172414,970.4310344827586,0.2182646046400825,NA,NA,NA,NA,758.4,2100,4740,94.19999999999999,0.15062443353325505,385.24806577509764,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180712,NA,0.0874587652027227,1.481050505050505,NA,NA,NA,NA,Za.1,8,1,0,0,9,0.1111111111111111,1994,2003,1994,1994-2003,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,y,0,0,0,surface plots,SurfacePlots,20180712,2018.616188,Zelazny,24.616187999999966,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.20792209927492072,0.10170107840320992
NA,NA,De,1,NA,0-10cm,CTRL,NA,1.013360328061149,0.20409728819885445,0.19677906391545041,2.760697649694191,1.951553299492386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,977.5,519.8275862068966,457.6724137931034,0.04495079077963603,NA,NA,NA,NA,551.8,811.9999999999999,2800,80.19999999999999,0.22229417206290467,12.30606588769922,NA,NA,NA,NA,NA,5.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180712,NA,0.056695633107915665,1.0615058043117742,NA,NA,NA,NA,De.1,1,8,0,0,9,0.8888888888888888,2016,2018,2016,2016-2018,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,y,NA,y,y,NA,y,NA,NA,NA,y,y,NA,n,NA,NA,NA,0,0,n,0,y,y,0,0,0,y,0,y,y,0,y,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,surface plots,SurfacePlots,20180712,2018.616188,DesMarais,2.6161879999999655,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.3348836405166098,0.20941399581609335
NA,NA,De,2,NA,0-10cm,CTRL,NA,0.994585151624572,0.23355308584968318,0.222937062937063,0.38405236482300514,1.0108153846153847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,897.5,486.25,411.25,0.06418579287191983,NA,NA,NA,NA,357.8,761.3333333333334,3573.3333333333335,193.33333333333334,0.12544620110709323,290.1105069954971,NA,NA,NA,NA,NA,6.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180712,NA,0.08338346875635863,0.7358354755784062,NA,NA,NA,NA,De.2,2,7,0,0,9,0.7777777777777778,2018,1993,2018,2018-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,y,NA,y,y,NA,y,NA,NA,NA,y,y,NA,y,NA,NA,NA,0,0,y,0,y,y,0,0,0,y,0,y,y,0,y,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,surface plots,SurfacePlots,20180712,2018.616188,DesMarais,0.6161879999999655,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.37184899214532785,0.17048131718368942
NA,NA,De,3,NA,0-10cm,CTRL,NA,0.17091815227875323,0.7092243324030617,0.7037116498605449,0.4492864416657286,1.1715989847715738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1370.0000000000002,416.25000000000006,953.7500000000002,0.29834254143646244,NA,NA,NA,NA,799,2900,8260,275.99999999999994,0.10111198340812955,995.611247973937,NA,NA,NA,NA,NA,2.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180722,NA,0.02357044511146791,1.9195195195195192,NA,NA,NA,NA,De.3,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,surface plots,SurfacePlots,20180722,2018.643566,DesMarais,25.643565999999964,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",0.12957667302342268,0.052675673458866
NA,NA,De,4,NA,0-10cm,CTRL,NA,0.35558576554436083,0.5092552950357362,0.48848901825879865,0.4520881366809324,1.0367286432160803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257.5,427.01612903225805,830.483870967742,0.1990950226244349,NA,NA,NA,NA,570.6,1692,4420,135.8,0.1299934366473744,426.3714206696618,NA,NA,NA,NA,NA,3.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180722,NA,0.06477737020309857,1.3362492917847026,NA,NA,NA,NA,De.4,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,surface plots,SurfacePlots,20180722,2018.643566,DesMarais,25.643565999999964,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",0.2091481205712953,0.09728232407424094
NA,NA,La,1,NA,0-10cm,CTRL,NA,0.8183938823669266,0.3510213677980327,0.3412659470068695,0.3030528075288168,0.42084848484848486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877.5,466.25,411.25,0.05920201751443074,NA,NA,NA,NA,412.6,810,3560,73,0.14224082738241814,246.37699649548384,NA,NA,NA,NA,NA,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180723,NA,0.12703708198605407,0.8849329758713137,NA,NA,NA,NA,La.1,4,5,0,0,9,0.5555555555555556,2009,2011,2009,2009-2011,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,y,NA,y,y,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,y,y,0,y,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,surface plots,SurfacePlots,20180723,2018.646304,Lamoureaux,9.6463040000001,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.41563270816469067,0.1607362718542231
NA,NA,Sa,1,NA,0-10cm,CTRL,NA,0.18544043001585966,0.7136979315469785,0.6823529411764705,1.5251072078560426,2.9433951219512196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1897.5,66.25,1831.25,0.7068273092369475,NA,NA,NA,NA,696.8000000000001,4420,15380,203.99999999999997,0.0512777362993997,2388.636845962865,NA,NA,NA,NA,NA,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180723,NA,0.031834357872400236,10.517735849056605,NA,NA,NA,NA,Sa.1,10,0,0,0,10,0,NA,1993,1993,pre-1993,NA,NA,n,NA,n,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,n,0,n,0,0,surface plots,SurfacePlots,20180723,2018.646304,Saenger,25.6463040000001,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",0.1423067229899155,0.004875358825825531
